ExchangeId,Effectivedate,Symbol,Open,High,Low,Close,Volume
NSE,09-02-2017,RELIANCE,514,517,513.4,516.4,4508432
NSE,10-02-2017,RELIANCE,517.5,517.8,512.8,515.1,5723062
NSE,13-02-2017,RELIANCE,516.5,517,511,514.9,3915976
NSE,14-02-2017,RELIANCE,517.5,526.45,514.95,524.9,8340828
NSE,15-02-2017,RELIANCE,526.45,528.75,522.6,525.65,6965690
NSE,16-02-2017,RELIANCE,526.3,534.7,526.3,533.75,8985694
NSE,17-02-2017,RELIANCE,533.25,539.1,529.2,537.75,6787712
NSE,20-02-2017,RELIANCE,535.3,539.4,533.25,537.7,5326254
NSE,21-02-2017,RELIANCE,537.6,545.5,536.5,544.1,6485580
NSE,22-02-2017,RELIANCE,546.5,605.85,546,603.75,58207852
NSE,23-02-2017,RELIANCE,606.8,611,589.65,591.4,28458468
NSE,27-02-2017,RELIANCE,595.25,628.4,595.15,619.45,38137822
NSE,28-02-2017,RELIANCE,616,624,614.25,619,16509062
NSE,01-03-2017,RELIANCE,620.05,622.2,615,617.25,11148306
NSE,02-03-2017,RELIANCE,618.95,627.35,613.5,618.4,8258066
NSE,03-03-2017,RELIANCE,620.8,643.9,620.8,629.3,38541702
NSE,06-03-2017,RELIANCE,634.5,656,632.6,652.65,30504308
NSE,07-03-2017,RELIANCE,659.4,663.5,648.1,652.5,19233700
NSE,08-03-2017,RELIANCE,653.85,653.85,643.05,645.6,19812206
NSE,09-03-2017,RELIANCE,645,649,640.75,643.4,14215340
NSE,10-03-2017,RELIANCE,645.1,648,630.6,640.85,11331136
NSE,14-03-2017,RELIANCE,659.4,659.5,642.6,644.75,12693240
NSE,15-03-2017,RELIANCE,645.5,658.15,645.2,652.5,11021316
NSE,16-03-2017,RELIANCE,655,655.2,646.8,648.85,7279928
NSE,17-03-2017,RELIANCE,654,660,649,650.35,10390152
NSE,20-03-2017,RELIANCE,653,653.1,639.15,640.4,5883428
NSE,21-03-2017,RELIANCE,641.1,641.95,629.65,631.9,10330214
NSE,22-03-2017,RELIANCE,626,632.95,623.3,629.85,9276676
NSE,23-03-2017,RELIANCE,631.6,638.8,629,636.65,5398180
NSE,24-03-2017,RELIANCE,637.05,646,634.2,643.4,7443822
NSE,27-03-2017,RELIANCE,635.55,639.4,623.6,625.55,14836244
NSE,28-03-2017,RELIANCE,629,632,621.05,622.9,9923868
NSE,29-03-2017,RELIANCE,625.85,630,616.65,628.35,8651574
NSE,30-03-2017,RELIANCE,627.5,637.4,626.5,635.35,12737718
NSE,31-03-2017,RELIANCE,633,668.8,633,660.45,20751038
NSE,03-04-2017,RELIANCE,671,690.25,668.5,687.3,20520654
NSE,05-04-2017,RELIANCE,697.6,709,690.05,707.5,18434720
NSE,06-04-2017,RELIANCE,704.5,724.45,701.1,719.25,23142150
NSE,07-04-2017,RELIANCE,710.65,717,701.3,703.3,14572302
NSE,10-04-2017,RELIANCE,705,712.45,688.65,690.7,14066282
NSE,11-04-2017,RELIANCE,693.9,700.2,685.05,686.2,14743454
NSE,12-04-2017,RELIANCE,691.4,693.2,675.6,677,12548430
NSE,13-04-2017,RELIANCE,677,686.7,673.7,682.4,5812376
NSE,17-04-2017,RELIANCE,682.5,697.8,682.5,695.9,5411708
NSE,18-04-2017,RELIANCE,700,705,683.5,685.1,7322166
NSE,19-04-2017,RELIANCE,684.5,691.3,678.8,684.4,5290584
NSE,20-04-2017,RELIANCE,689.5,693.4,682.05,684.8,3837224
NSE,21-04-2017,RELIANCE,690.25,710.5,689.3,701.25,13820554
NSE,24-04-2017,RELIANCE,704.5,717.5,700.1,708.7,11663462
NSE,25-04-2017,RELIANCE,730,733.9,713.05,716.4,16807408
NSE,26-04-2017,RELIANCE,717.5,720,701.3,708.2,7663550
NSE,27-04-2017,RELIANCE,708.5,712.1,701.1,704.75,5747310
NSE,28-04-2017,RELIANCE,704.9,710.15,695.5,697.6,5416808
NSE,02-05-2017,RELIANCE,701,701,683.15,685.3,8499368
NSE,03-05-2017,RELIANCE,688.45,690.4,682.5,685.05,4343098
NSE,04-05-2017,RELIANCE,687.5,689.8,677,679,6567622
NSE,05-05-2017,RELIANCE,680.8,683.7,662.5,664.1,7131086
NSE,08-05-2017,RELIANCE,665,669.75,659.2,660.7,7345170
NSE,09-05-2017,RELIANCE,662,666.8,660.1,665.2,9649022
NSE,10-05-2017,RELIANCE,667.4,681.8,665.3,679.55,10471864
NSE,11-05-2017,RELIANCE,682.05,684.9,675.8,679.8,6301512
NSE,12-05-2017,RELIANCE,680,682,672,675.2,3439458
NSE,15-05-2017,RELIANCE,678.2,678.2,666.75,672.05,3080426
NSE,16-05-2017,RELIANCE,673,688.45,670.5,678.15,5785894
NSE,17-05-2017,RELIANCE,676.5,683,673.9,676.55,4500608
NSE,18-05-2017,RELIANCE,670.1,675,662.05,663.7,4475832
NSE,19-05-2017,RELIANCE,666.5,667.85,655,659.4,5857766
NSE,22-05-2017,RELIANCE,663.25,666.8,657.6,662.1,4023718
NSE,23-05-2017,RELIANCE,662.85,664.9,651,652.8,4216446
NSE,24-05-2017,RELIANCE,653.75,656.85,647.55,648.85,6549608
NSE,25-05-2017,RELIANCE,650,656.2,648.2,651.2,11850670
NSE,26-05-2017,RELIANCE,652,672.2,650,668.65,9797278
NSE,29-05-2017,RELIANCE,668.5,682.7,667.8,678.45,10982340
NSE,30-05-2017,RELIANCE,677.95,682.35,674.25,679.7,4415454
NSE,31-05-2017,RELIANCE,683.5,684,667.9,670.35,7508198
NSE,01-06-2017,RELIANCE,666.35,670,661.5,664.1,4358656
NSE,02-06-2017,RELIANCE,667.5,669.35,658.5,662.4,5255130
NSE,05-06-2017,RELIANCE,663.1,670.5,657.9,664.7,4953412
NSE,06-06-2017,RELIANCE,667,667,655.5,656.4,4384712
NSE,07-06-2017,RELIANCE,655.6,671,654.5,669.5,5119908
NSE,08-06-2017,RELIANCE,670,672.4,664,665.85,3613042
NSE,09-06-2017,RELIANCE,672.55,676.5,665.5,667.85,6325604
NSE,12-06-2017,RELIANCE,663.3,664.9,658.5,659.7,3855026
NSE,13-06-2017,RELIANCE,660.3,663.5,655.5,657.2,2754582
NSE,14-06-2017,RELIANCE,657.95,680,657.95,678.75,24202054
NSE,15-06-2017,RELIANCE,680,697.5,679.55,692,12933608
NSE,16-06-2017,RELIANCE,694.55,697.9,684.65,694.4,14954314
NSE,19-06-2017,RELIANCE,695.1,707.9,695.1,704.6,6965824
NSE,20-06-2017,RELIANCE,704.5,711.05,703.7,706.2,4636798
NSE,21-06-2017,RELIANCE,703.9,714,702.1,711,9139886
NSE,22-06-2017,RELIANCE,714.7,722.7,713.85,716.3,10111884
NSE,23-06-2017,RELIANCE,718,721,715.3,717.9,14237664
NSE,27-06-2017,RELIANCE,716,721.5,712.5,718.6,14899756
NSE,28-06-2017,RELIANCE,720,720,697.8,699.25,7117076
NSE,29-06-2017,RELIANCE,700,705,695.05,696.35,5896644
NSE,30-06-2017,RELIANCE,696,696.2,687.5,690,3572422
NSE,03-07-2017,RELIANCE,694.1,697.35,685.5,690.5,4203772
NSE,04-07-2017,RELIANCE,695,713.55,694.5,711,8602400
NSE,05-07-2017,RELIANCE,714.7,723.7,712,721.3,12439044
NSE,06-07-2017,RELIANCE,724.35,725,719,721.3,6213034
NSE,07-07-2017,RELIANCE,721.5,748.9,720,745.6,16387270
NSE,10-07-2017,RELIANCE,765,775,706,746.4,1630866
NSE,11-07-2017,RELIANCE,750.5,752.2,743.5,747.2,9598458
NSE,12-07-2017,RELIANCE,749.7,762.5,748.75,755.55,7819594
NSE,13-07-2017,RELIANCE,754.4,762.5,753.1,761.05,10519518
NSE,14-07-2017,RELIANCE,760,768,757.8,766.9,9386022
NSE,17-07-2017,RELIANCE,768.5,779.8,768.5,775.9,8571618
NSE,18-07-2017,RELIANCE,773.4,775.9,755.5,759.95,8978824
NSE,19-07-2017,RELIANCE,756.3,769,756.3,766.5,5390082
NSE,20-07-2017,RELIANCE,769.9,775,761.85,764.45,6229372
NSE,21-07-2017,RELIANCE,775,795.85,772.5,792.5,44410224
NSE,24-07-2017,RELIANCE,800,812.45,792.5,807.6,19854458
NSE,25-07-2017,RELIANCE,812.35,812.5,798.8,801.1,9172158
NSE,26-07-2017,RELIANCE,802.1,814.95,800.55,811.4,10036778
NSE,27-07-2017,RELIANCE,814,815.75,794.2,797.4,8416142
NSE,28-07-2017,RELIANCE,795.6,803,789,797.2,6552046
NSE,31-07-2017,RELIANCE,801,809.4,798,807.6,7574068
NSE,01-08-2017,RELIANCE,811.4,811.4,795.75,801.8,5628596
NSE,02-08-2017,RELIANCE,805,817.85,804.05,814.6,9502770
NSE,03-08-2017,RELIANCE,813.4,832.45,808.5,825.05,9009552
NSE,04-08-2017,RELIANCE,831.5,831.5,807.55,811.1,8494090
NSE,07-08-2017,RELIANCE,815.8,815.8,806.3,808.2,4360036
NSE,08-08-2017,RELIANCE,809,810.5,793.4,801.3,5011136
NSE,09-08-2017,RELIANCE,800.75,810,792.5,799.4,4771286
NSE,10-08-2017,RELIANCE,796.5,803.3,789,792.2,4657686
NSE,11-08-2017,RELIANCE,775.5,790,766.5,773.1,7770128
NSE,14-08-2017,RELIANCE,780.5,792.25,780.5,786.5,6144598
NSE,16-08-2017,RELIANCE,786,788,775.1,783.05,6206788
NSE,17-08-2017,RELIANCE,784.5,798.8,780.6,783.55,7236358
NSE,18-08-2017,RELIANCE,782,788.9,776.6,787.7,3628022
NSE,21-08-2017,RELIANCE,788.5,792.1,780.1,782.2,3462376
NSE,22-08-2017,RELIANCE,786,789.95,778,780,4358460
NSE,23-08-2017,RELIANCE,782.4,793.3,776.6,791,3803648
NSE,24-08-2017,RELIANCE,795,796.55,782.25,784,5785142
NSE,28-08-2017,RELIANCE,789.5,791,780.6,783.3,5630656
NSE,29-08-2017,RELIANCE,780.9,783.75,765,766.1,6932842
NSE,30-08-2017,RELIANCE,773.8,784.4,770.6,782.05,4724774
NSE,31-08-2017,RELIANCE,787.5,798.7,787,797.25,11476990
NSE,01-09-2017,RELIANCE,799.9,808.3,799.5,805.05,7054954
NSE,04-09-2017,RELIANCE,807.75,818.1,797.9,806.7,9856750
NSE,05-09-2017,RELIANCE,815,817.4,810.5,816.3,11528262
NSE,06-09-2017,RELIANCE,813.2,826.25,811.4,822.7,22285024
NSE,07-09-2017,RELIANCE,823,832.5,815,818.1,7408536
NSE,08-09-2017,RELIANCE,820,823.25,812.1,816.9,6056729
NSE,11-09-2017,RELIANCE,821.3,826.85,816.55,817.9,5801712
NSE,12-09-2017,RELIANCE,822.75,825,817,823.75,2971669
NSE,13-09-2017,RELIANCE,824,859.9,822,849,13430225
NSE,14-09-2017,RELIANCE,855.8,861.5,842,843.85,5425486
NSE,15-09-2017,RELIANCE,842,852.85,834.75,841.8,13072853
NSE,18-09-2017,RELIANCE,850,851.05,843.1,845.55,2314174
NSE,19-09-2017,RELIANCE,848.7,848.75,837,838.6,3528729
NSE,20-09-2017,RELIANCE,856.1,872.5,845.1,847.15,11402965
NSE,21-09-2017,RELIANCE,847,851.7,836.25,841.35,5920552
NSE,22-09-2017,RELIANCE,839.9,839.9,813.2,817.4,5620443
NSE,25-09-2017,RELIANCE,815,827.95,805.2,821.55,6505309
NSE,26-09-2017,RELIANCE,821.7,827.05,812.2,820.1,4829571
NSE,27-09-2017,RELIANCE,825.6,825.7,795.5,799.15,8434196
NSE,28-09-2017,RELIANCE,799.65,802.9,780.2,786.45,13508179
NSE,29-09-2017,RELIANCE,791.75,793.4,779.1,780.9,7619230
NSE,03-10-2017,RELIANCE,795,803.85,785.35,798.35,8387059
NSE,04-10-2017,RELIANCE,799.2,824.95,795.6,818.85,8643924
NSE,05-10-2017,RELIANCE,825,828.45,818.65,824.15,4860479
NSE,06-10-2017,RELIANCE,824,839.35,822.6,837.05,5942106
NSE,09-10-2017,RELIANCE,839,839.8,828,830.65,4046109
NSE,10-10-2017,RELIANCE,831,847.3,831,843.2,6734986
NSE,11-10-2017,RELIANCE,845.3,858.4,836,840.15,7049800
NSE,12-10-2017,RELIANCE,842.1,876.8,842.1,872.75,8522926
NSE,13-10-2017,RELIANCE,879.3,890.7,873.35,876.45,9833512
NSE,16-10-2017,RELIANCE,879,892,861.3,876.8,14633539
NSE,17-10-2017,RELIANCE,878,884,867.2,874.35,6354084
NSE,18-10-2017,RELIANCE,877.4,917.9,875,914.5,16765178
NSE,19-10-2017,RELIANCE,915.8,921.9,903,909.9,3664082
NSE,23-10-2017,RELIANCE,912.9,944.7,909.1,939.75,12551649
NSE,24-10-2017,RELIANCE,947.7,947.7,928.2,934.25,6335308
NSE,25-10-2017,RELIANCE,940.1,945.9,929.5,939.9,4577050
NSE,26-10-2017,RELIANCE,940,957.8,931,947.4,7698704
NSE,27-10-2017,RELIANCE,950,956.7,925.7,929.85,5256749
NSE,30-10-2017,RELIANCE,934,945.55,930.6,942.5,3576533
NSE,31-10-2017,RELIANCE,944.95,945.75,932.2,940.85,4345360
NSE,01-11-2017,RELIANCE,947.75,957.8,945.75,952.55,8033040
NSE,02-11-2017,RELIANCE,952.8,956.5,944.25,946.6,4698609
NSE,03-11-2017,RELIANCE,955.95,955.95,940.15,945.3,2193730
NSE,06-11-2017,RELIANCE,942.5,942.5,929,932.5,4460799
NSE,07-11-2017,RELIANCE,933.35,935,903.05,906.7,9347943
NSE,08-11-2017,RELIANCE,902.5,906,884.1,887.8,8115980
NSE,09-11-2017,RELIANCE,894.75,909.9,892.05,900.5,6860798
NSE,10-11-2017,RELIANCE,900.95,900.95,879.2,883.85,6365174
NSE,13-11-2017,RELIANCE,885,891.9,873.5,875.25,4155011
NSE,14-11-2017,RELIANCE,875,895,873,886.7,5706105
NSE,15-11-2017,RELIANCE,884.5,890.6,877.95,883.7,6981872
NSE,16-11-2017,RELIANCE,885.5,906,885.5,903.85,6931038
NSE,17-11-2017,RELIANCE,918.95,924.9,908.5,911.9,5586242
NSE,20-11-2017,RELIANCE,906.2,924.35,905,920.85,4220192
NSE,21-11-2017,RELIANCE,926.8,939.65,925.5,932.55,5980763
NSE,22-11-2017,RELIANCE,937.45,938.65,923.45,930.75,5055490
NSE,23-11-2017,RELIANCE,931,949.9,926.65,947,7329126
NSE,24-11-2017,RELIANCE,950,959.5,947.4,951.1,6394443
NSE,27-11-2017,RELIANCE,947.25,957.5,944,951.35,4680074
NSE,28-11-2017,RELIANCE,949.85,951.35,938.1,943.35,4641893
NSE,29-11-2017,RELIANCE,941.85,950,941,946,3674864
NSE,30-11-2017,RELIANCE,941.45,941.45,919.5,921.55,9434893
NSE,01-12-2017,RELIANCE,924.45,931.25,907.7,910.1,5081389
NSE,04-12-2017,RELIANCE,913.5,913.8,897.35,901.6,4618847
NSE,05-12-2017,RELIANCE,901.05,920.75,895.45,913.7,8369174
NSE,06-12-2017,RELIANCE,910,930.3,908.8,926.65,11007689
NSE,07-12-2017,RELIANCE,930.05,936,923,931.55,5529565
NSE,08-12-2017,RELIANCE,933.85,936.95,919.05,921,5588486
NSE,11-12-2017,RELIANCE,922.45,926,913.55,916.15,4933853
NSE,12-12-2017,RELIANCE,915.95,929,908,915.6,7215014
NSE,13-12-2017,RELIANCE,916.9,924.95,910.7,914.65,4182097
NSE,14-12-2017,RELIANCE,919,924.9,908.75,921.5,5021130
NSE,15-12-2017,RELIANCE,931,932.95,917.7,919.75,11158706
NSE,18-12-2017,RELIANCE,911.95,932.65,862.65,921,8494801
NSE,19-12-2017,RELIANCE,923.6,927,920,925.95,4064982
NSE,20-12-2017,RELIANCE,925.9,927.4,917,918.15,4774414
NSE,21-12-2017,RELIANCE,918.45,923.95,910,912.95,4147162
NSE,22-12-2017,RELIANCE,914.65,922.4,909.3,920.4,4872675
NSE,26-12-2017,RELIANCE,924.85,938.9,918.15,929.8,5301456
NSE,27-12-2017,RELIANCE,933,937.5,919,923.75,4352384
NSE,28-12-2017,RELIANCE,925.25,934.4,919.1,924.2,7091515
NSE,29-12-2017,RELIANCE,926.5,932.3,918.5,921.05,5069838
NSE,01-01-2018,RELIANCE,922.7,922.7,907.5,909.75,4321686
NSE,02-01-2018,RELIANCE,913,919.55,906.4,911.15,4342815
NSE,03-01-2018,RELIANCE,925,926,913.05,914.8,6175312
NSE,04-01-2018,RELIANCE,918.15,921.8,915.7,920.3,4118581
NSE,05-01-2018,RELIANCE,921.8,926.9,920.25,923.25,3401905
NSE,08-01-2018,RELIANCE,926.1,931,923.5,928.55,4035417
NSE,09-01-2018,RELIANCE,928.15,943.9,924,940.95,6534997
NSE,10-01-2018,RELIANCE,943,947.4,935.5,942.35,5361502
NSE,11-01-2018,RELIANCE,941.8,942.65,935,937.75,3588727
NSE,12-01-2018,RELIANCE,943,952.8,938.25,949,6890028
NSE,15-01-2018,RELIANCE,950,958.5,945.2,949.15,5084113
NSE,16-01-2018,RELIANCE,947.7,947.7,920,922.95,4948895
NSE,17-01-2018,RELIANCE,926,929,907,924.5,6036432
NSE,18-01-2018,RELIANCE,929,929.6,915.1,919.7,4289053
NSE,19-01-2018,RELIANCE,923,934.4,922.1,931.3,4559564
NSE,22-01-2018,RELIANCE,948,974.3,940,971.5,20892838
NSE,23-01-2018,RELIANCE,975,990.95,975,983.25,10298500
NSE,24-01-2018,RELIANCE,981.75,981.75,962.65,966.35,6532672
NSE,25-01-2018,RELIANCE,967.9,972,956.15,965.9,6249419
NSE,29-01-2018,RELIANCE,966.2,977.3,959.3,964.5,4524605
NSE,30-01-2018,RELIANCE,965.8,965.8,949,950.4,4198139
NSE,31-01-2018,RELIANCE,950,964.5,941.55,961.3,5738209
NSE,01-02-2018,RELIANCE,963.25,972.6,936.6,943.85,7554587
NSE,02-02-2018,RELIANCE,935,943.95,901,904.35,13242095
NSE,05-02-2018,RELIANCE,894,912.5,881.8,902.15,8773525
NSE,06-02-2018,RELIANCE,877,898,871,892.1,11000567
NSE,07-02-2018,RELIANCE,902.55,905.4,890,894.4,7100838
NSE,08-02-2018,RELIANCE,897.9,910.65,892.35,904.55,6320734
NSE,09-02-2018,RELIANCE,889,902,886,897.85,5294279
NSE,12-02-2018,RELIANCE,903,918.2,902.05,915.5,5429792
NSE,14-02-2018,RELIANCE,923,942.5,921,933.65,10170959
NSE,15-02-2018,RELIANCE,937.65,945.75,928.15,935.65,6109454
NSE,16-02-2018,RELIANCE,939.6,942.6,918.1,921.3,4401672
NSE,19-02-2018,RELIANCE,921,932,913.55,927,4087936
NSE,20-02-2018,RELIANCE,929,929.55,918.8,921.1,3866919
NSE,21-02-2018,RELIANCE,930,932.5,922.15,929.35,5448230
NSE,22-02-2018,RELIANCE,922,931,920,924.35,5118850
NSE,23-02-2018,RELIANCE,925.4,938,922.75,934.25,4850839
